"file","Date","object","Position","Tree.ID","Treatment","Tree.Species","RangeType","mean_objectarea","median_objectarea","min_objectarea","max_objectarea","sd_objectarea","pixelamount_used","mean_median_dif","range"
"Thermal_masked_crop_T25_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T25_W","W","Abies alba","Q5_Q95",29.8077734469614,29.8211631774902,29.0518455505371,30.2037620544434,0.25838276144135,1266,-0.0133897305288215,1.15191650390625
"Thermal_masked_crop_T25_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T25_W","W","Abies alba","Q1_Q99",29.8237163367014,29.8337287902832,29.0518455505371,30.2288036346436,0.26550119240826,1317,-0.0100124535817656,1.17695808410645
"Thermal_masked_crop_T25_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T25_W","W","Abies alba","Q15_Q85",29.7678603423885,29.7897415161133,29.0518455505371,30.1348686218262,0.240593419752144,1141,-0.0218811737247755,1.08302307128906
"Thermal_masked_crop_T25_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T25_W","W","Abies alba","IQR_based",29.8277370237766,29.8337287902832,29.0518455505371,30.2350635528564,0.267283222278424,1330,-0.0059917665065683,1.18321800231934
"Thermal_masked_crop_E19_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E19_D","D","Quercus robur","Q10_Q90",24.8094000320708,24.8624668121338,23.8164691925049,25.1453037261963,0.265614812918069,1116,-0.0530667800629878,1.32883453369141
"Thermal_masked_crop_E19_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E19_D","D","Quercus robur","Q5_Q95",24.8276325537234,24.8822250366211,23.8164691925049,25.1781406402588,0.270447973551607,1176,-0.0545924828977,1.36167144775391
"Thermal_masked_crop_E19_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E19_D","D","Quercus robur","Q1_Q99",24.839851006388,24.8888092041016,23.8164691925049,25.1978378295898,0.273792619037858,1217,-0.0489581977135849,1.38136863708496
"Thermal_masked_crop_E19_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E19_D","D","Quercus robur","Q15_Q85",24.7898646949703,24.849292755127,23.8164691925049,25.119026184082,0.26078076304709,1053,-0.0594280601566659,1.30255699157715
"Thermal_masked_crop_E19_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E19_D","D","Quercus robur","IQR_based",24.8431165365909,24.8888092041016,23.8164691925049,25.204402923584,0.274720069950374,1228,-0.0456926675106892,1.3879337310791
"Thermal_masked_crop_E51_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E51_W","W","Quercus robur","Q10_Q90",21.5205169538041,21.5692558288574,20.123218536377,22.4903297424316,0.483096001090049,1775,-0.0487388750532993,2.36711120605469
"Thermal_masked_crop_E51_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E51_W","W","Quercus robur","Q5_Q95",21.5831096748967,21.6032676696777,20.123218536377,22.9275932312012,0.541324171470178,1873,-0.0201579947810231,2.80437469482422
"Thermal_masked_crop_E51_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E51_W","W","Quercus robur","Q1_Q99",21.6464006939872,21.6304702758789,20.123218536377,23.4565086364746,0.614205132411577,1952,0.0159304181083293,3.33329010009766
"Thermal_masked_crop_E51_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E51_W","W","Quercus robur","Q15_Q85",21.4740689031997,21.5352306365967,20.123218536377,22.24733543396,0.453239029029691,1681,-0.0611617333969861,2.12411689758301
"Thermal_masked_crop_E51_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E51_W","W","Quercus robur","IQR_based",21.6250744360611,21.6236705780029,20.123218536377,23.24928855896,0.587257424907228,1928,0.0014038580581861,3.12607002258301
"Thermal_masked_crop_B1_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","B1_D","D","Fagus sylvatica","Q10_Q90",30.0492753618293,30.056529045105,28.5443515777588,31.1078147888184,0.641542899218185,576,-0.00725368327564624,2.56346321105957
"Thermal_masked_crop_B1_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","B1_D","D","Fagus sylvatica","Q5_Q95",30.1094584402285,30.1380014419556,28.5443515777588,31.2815246582031,0.674770178087442,608,-0.0285430017270549,2.73717308044434
"Thermal_masked_crop_B1_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","B1_D","D","Fagus sylvatica","Q1_Q99",30.1590276178779,30.1787147521973,28.5443515777588,31.4425792694092,0.705148573324914,633,-0.0196871343193834,2.89822769165039
"Thermal_masked_crop_B1_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","B1_D","D","Fagus sylvatica","Q15_Q85",29.9956078398598,30.0032234191895,28.5443515777588,31.0022125244141,0.613261720092353,547,-0.00761557932963441,2.45786094665527
"Thermal_masked_crop_B1_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","B1_D","D","Fagus sylvatica","IQR_based",30.1732598721981,30.2006320953369,28.5443515777588,31.4673347473145,0.714236318639806,640,-0.0273722231388085,2.92298316955566
"Thermal_masked_crop_T44_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T44_D","D","Abies alba","Q10_Q90",34.2837849396926,34.2445411682129,32.6797027587891,35.4897308349609,0.454449936331104,1300,0.0392437714796827,2.81002807617188
"Thermal_masked_crop_T44_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T44_D","D","Abies alba","Q5_Q95",34.3592073615461,34.2777252197266,32.6797027587891,35.8353271484375,0.543985710008349,1374,0.0814821418195848,3.15562438964844
"Thermal_masked_crop_T44_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T44_D","D","Abies alba","Q1_Q99",34.422296752289,34.2958221435547,32.6797027587891,36.2510299682617,0.620112495051076,1429,0.12647460873432,3.57132720947266
"Thermal_masked_crop_T44_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T44_D","D","Abies alba","Q15_Q85",34.22353399693,34.2113494873047,32.6797027587891,35.0951652526855,0.390040781601149,1228,0.0121845096252642,2.41546249389648
"Thermal_masked_crop_T44_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T44_D","D","Abies alba","IQR_based",34.3191153217932,34.2596282958984,32.6797027587891,35.6686210632324,0.496107661372859,1336,0.0594870258948035,2.98891830444336
"Thermal_masked_crop_E37_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E37_W","W","Quercus robur","Q10_Q90",34.5712672050285,34.7412757873535,32.2934494018555,35.0951652526855,0.563021265928627,718,-0.170008582325032,2.80171585083008
"Thermal_masked_crop_E37_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E37_W","W","Quercus robur","Q5_Q95",34.6014765059681,34.7653045654297,32.2934494018555,35.1490516662598,0.562016776909638,759,-0.163828059461594,2.8556022644043
"Thermal_masked_crop_E37_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E37_W","W","Quercus robur","Q1_Q99",34.6194489440139,34.7773132324219,32.2934494018555,35.1789779663086,0.561781967263487,784,-0.157864288407929,2.88552856445312
"Thermal_masked_crop_E37_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E37_W","W","Quercus robur","Q15_Q85",34.5382569140426,34.7172431945801,32.2934494018555,35.0532379150391,0.565595897840548,674,-0.178986280537501,2.75978851318359
"Thermal_masked_crop_E37_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","E37_W","W","Quercus robur","IQR_based",34.6244761808181,34.7833213806152,32.2934494018555,35.1909446716309,0.561815611266329,791,-0.158845199797156,2.89749526977539
"Thermal_masked_crop_T42_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T42_D","D","Abies alba","Q10_Q90",34.6531427701314,34.7292594909668,33.0280075073242,35.2926216125488,0.480693718708,552,-0.0761167208353655,2.26461410522461
"Thermal_masked_crop_T42_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T42_D","D","Abies alba","Q5_Q95",34.6890117016035,34.7562923431396,33.0280075073242,35.3703117370605,0.492812552281308,582,-0.0672806415361222,2.34230422973633
"Thermal_masked_crop_T42_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T42_D","D","Abies alba","Q1_Q99",34.7182920038013,34.8013343811035,33.0280075073242,35.4240646362305,0.502838433764234,607,-0.0830423773022417,2.39605712890625
"Thermal_masked_crop_T42_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T42_D","D","Abies alba","Q15_Q85",34.6163325977875,34.6992149353027,33.0280075073242,35.2447853088379,0.469738256027588,521,-0.0828823375152794,2.21677780151367
"Thermal_masked_crop_T42_D_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","T42_D","D","Abies alba","IQR_based",34.724126404407,34.8103408813477,33.0280075073242,35.4360046386719,0.504892748712576,612,-0.0862144769406754,2.40799713134766
"Thermal_masked_crop_D15_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","D15_W","W","Pseudotsuga menziesii","Q10_Q90",31.4220723819016,31.3744697570801,30.4414176940918,32.4223518371582,0.538609548380644,798,0.0476026248214829,1.98093414306641
"Thermal_masked_crop_D15_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","D15_W","W","Pseudotsuga menziesii","Q5_Q95",31.4765048781133,31.4301986694336,30.4414176940918,32.5388488769531,0.574756377290025,841,0.0463062086797059,2.09743118286133
"Thermal_masked_crop_D15_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","D15_W","W","Pseudotsuga menziesii","Q1_Q99",31.5235618534827,31.4611473083496,30.4414176940918,32.649097442627,0.605671705011307,878,0.0624145451330662,2.20767974853516
"Thermal_masked_crop_D15_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","D15_W","W","Pseudotsuga menziesii","Q15_Q85",31.3652774993167,31.3311042785645,30.4414176940918,32.3118743896484,0.500110716615446,753,0.034173220752244,1.87045669555664
"Thermal_masked_crop_D15_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","D15_W","W","Pseudotsuga menziesii","IQR_based",31.5338352603783,31.4797115325928,30.4414176940918,32.6797027587891,0.612469665511528,886,0.0541237277855444,2.23828506469727
"Thermal_masked_crop_B43_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","B43_W","W","Fagus sylvatica","Q10_Q90",30.657260230449,30.73464012146,28.3215579986572,31.7207660675049,0.678348046360878,1381,-0.0773798910109242,3.39920806884766
"Thermal_masked_crop_B43_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","B43_W","W","Fagus sylvatica","Q5_Q95",30.7261281496858,30.8000383377075,28.3215579986572,32.1459465026855,0.720540435295901,1460,-0.0739101880217241,3.82438850402832
"Thermal_masked_crop_B43_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","B43_W","W","Fagus sylvatica","Q1_Q99",30.7930687282178,30.8591747283936,28.3215579986572,33.0768051147461,0.782274188384799,1519,-0.0661060001757541,4.75524711608887
"Thermal_masked_crop_B43_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","B43_W","W","Fagus sylvatica","Q15_Q85",30.6015924071097,30.6598491668701,28.3215579986572,31.5539379119873,0.655266786369904,1306,-0.0582567597603898,3.23237991333008
"Thermal_masked_crop_B43_W_Green_Wet_Sun.tif",2023-07-13,"Green_Wet","Sun","B43_W","W","Fagus sylvatica","IQR_based",30.7975942132977,30.8653964996338,28.3215579986572,33.1011924743652,0.788113302019523,1522,-0.0678022863360503,4.77963447570801
"Thermal_masked_crop_B27_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B27_D","D","Fagus sylvatica","Q10_Q90",27.7921766553606,27.7721271514893,27.5605373382568,28.3470439910889,0.144396234477869,1337,0.0200495038713733,0.786506652832031
"Thermal_masked_crop_B27_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B27_D","D","Fagus sylvatica","Q5_Q95",27.7789136140125,27.7657222747803,27.5348625183105,28.3470439910889,0.151088933113396,1413,0.0131913392322751,0.81218147277832
"Thermal_masked_crop_B27_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B27_D","D","Fagus sylvatica","Q1_Q99",27.76992064747,27.7593154907227,27.5156002044678,28.3470439910889,0.155804986608951,1464,0.0106051567473706,0.831443786621094
"Thermal_masked_crop_B27_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B27_D","D","Fagus sylvatica","Q15_Q85",27.8043108415491,27.7785320281982,27.5926246643066,28.3470439910889,0.138503879574526,1267,0.0257788133508328,0.754419326782227
"Thermal_masked_crop_B27_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B27_D","D","Fagus sylvatica","IQR_based",27.7678008053684,27.7593154907227,27.5091800689697,28.3470439910889,0.156927714441687,1476,0.00848531464574265,0.837863922119141
"Thermal_masked_crop_T14_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T14_W","W","Abies alba","Q10_Q90",27.6117876605554,27.5605373382568,27.3034954071045,28.8427963256836,0.242208157090417,1056,0.0512503222985714,1.5393009185791
"Thermal_masked_crop_T14_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T14_W","W","Abies alba","Q5_Q95",27.5942556746972,27.54128074646,27.2777557373047,28.8427963256836,0.246830037917106,1116,0.0529749282372052,1.56504058837891
"Thermal_masked_crop_T14_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T14_W","W","Abies alba","Q1_Q99",27.5849079583602,27.5348625183105,27.2648849487305,28.8427963256836,0.249262154283731,1149,0.050045440049665,1.57791137695312
"Thermal_masked_crop_T14_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T14_W","W","Abies alba","Q15_Q85",27.6297781438713,27.5797901153564,27.3292274475098,28.8427963256836,0.237691291529922,996,0.0499880285148144,1.51356887817383
"Thermal_masked_crop_T14_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T14_W","W","Abies alba","IQR_based",27.5820912171068,27.5284423828125,27.2584476470947,28.8427963256836,0.250014972530624,1159,0.0536488342943429,1.58434867858887
"Thermal_masked_crop_B4_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B4_D","D","Fagus sylvatica","Q10_Q90",27.5776640707025,27.5797901153564,27.1489677429199,28.1940383911133,0.215230115306425,1531,-0.00212604465397348,1.04507064819336
"Thermal_masked_crop_B4_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B4_D","D","Fagus sylvatica","Q5_Q95",27.5509570362985,27.5669555664062,27.0006656646729,28.1940383911133,0.238018695310417,1617,-0.0159985301077334,1.19337272644043
"Thermal_masked_crop_B4_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B4_D","D","Fagus sylvatica","Q1_Q99",27.5236706076778,27.5541191101074,26.6645965576172,28.1940383911133,0.269658447687722,1684,-0.0304485024295893,1.52944183349609
"Thermal_masked_crop_B4_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B4_D","D","Fagus sylvatica","Q15_Q85",27.5996216359632,27.5990409851074,27.2262592315674,28.1940383911133,0.199407439692906,1450,0.000580650855756204,0.967779159545898
"Thermal_masked_crop_B4_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B4_D","D","Fagus sylvatica","IQR_based",27.5312477850514,27.5541191101074,26.8004474639893,28.1940383911133,0.259525638311726,1668,-0.0228713250560446,1.39359092712402
"Thermal_masked_crop_T3_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T3_W","W","Abies alba","Q10_Q90",27.8724663173692,27.823356628418,27.6054553985596,28.3788928985596,0.200834012404392,1165,0.0491096889512228,0.7734375
"Thermal_masked_crop_T3_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T3_W","W","Abies alba","Q5_Q95",27.8559603552216,27.8041496276855,27.5733737945557,28.3788928985596,0.20614057360205,1236,0.0518107275361004,0.805519104003906
"Thermal_masked_crop_T3_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T3_W","W","Abies alba","Q1_Q99",27.8451181457829,27.7977447509766,27.5541191101074,28.3788928985596,0.20983506216636,1283,0.0473733948063142,0.824773788452148
"Thermal_masked_crop_T3_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T3_W","W","Abies alba","Q15_Q85",27.885144066317,27.83616065979,27.6247005462646,28.3788928985596,0.197038908360274,1111,0.0489834065269932,0.754192352294922
"Thermal_masked_crop_T3_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T3_W","W","Abies alba","IQR_based",27.8430463536974,27.7977447509766,27.547700881958,28.3788928985596,0.21056155475458,1292,0.0453016027208442,0.831192016601562
"Thermal_masked_crop_D21_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D21_D","D","Pseudotsuga menziesii","Q10_Q90",30.5033041135229,30.4913845062256,29.7520236968994,31.5972137451172,0.487615027681306,495,0.0119196072973402,1.84519004821777
"Thermal_masked_crop_D21_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D21_D","D","Pseudotsuga menziesii","Q5_Q95",30.4655522749974,30.4507894515991,29.6954231262207,31.5972137451172,0.504580548300736,520,0.0147628233982964,1.90179061889648
"Thermal_masked_crop_D21_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D21_D","D","Pseudotsuga menziesii","Q1_Q99",30.4305235568215,30.4195499420166,29.6576728820801,31.5972137451172,0.51960314917654,544,0.010973614804886,1.93954086303711
"Thermal_masked_crop_D21_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D21_D","D","Pseudotsuga menziesii","Q15_Q85",30.5472987703899,30.5226020812988,29.7960262298584,31.5972137451172,0.46664031508664,467,0.0246966890910976,1.80118751525879
"Thermal_masked_crop_D21_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D21_D","D","Pseudotsuga menziesii","IQR_based",30.4248134028302,30.4133014678955,29.6450862884521,31.5972137451172,0.521972886839816,548,0.0115119349347417,1.95212745666504
"Thermal_masked_crop_E22_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","E22_W","W","Quercus robur","Q10_Q90",28.0149300862096,28.015251159668,27.5990409851074,28.6523971557617,0.201784308611501,7371,-0.000321073458355414,1.0533561706543
"Thermal_masked_crop_E22_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","E22_W","W","Quercus robur","Q5_Q95",27.9902231130514,27.9992723464966,27.4770679473877,28.6523971557617,0.223532524760064,7770,-0.00904923344517528,1.17532920837402
"Thermal_masked_crop_E22_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","E22_W","W","Quercus robur","Q1_Q99",27.966756404153,27.9896850585938,27.3034954071045,28.6523971557617,0.247314713743891,8096,-0.0229286544407792,1.34890174865723
"Thermal_masked_crop_E22_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","E22_W","W","Quercus robur","Q15_Q85",28.0366843731522,28.0344219207764,27.6952342987061,28.6523971557617,0.186119246743961,6958,0.0022624523758239,0.957162857055664
"Thermal_masked_crop_E22_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","E22_W","W","Quercus robur","IQR_based",27.9641155772387,27.9896850585938,27.2520122528076,28.6523971557617,0.250506561461456,8127,-0.0255694813550562,1.4003849029541
"Thermal_masked_crop_B15_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B15_D","D","Fagus sylvatica","Q10_Q90",27.4027388805512,27.3549537658691,27.0393733978271,27.9960765838623,0.243808849141687,1831,0.0477851146820925,0.956703186035156
"Thermal_masked_crop_B15_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B15_D","D","Fagus sylvatica","Q5_Q95",27.381672480781,27.3227958679199,26.9683971405029,27.9960765838623,0.25356869118419,1933,0.0588766128611091,1.02767944335938
"Thermal_masked_crop_B15_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B15_D","D","Fagus sylvatica","Q1_Q99",27.3634333544176,27.309928894043,26.8521518707275,27.9960765838623,0.264511141733139,2012,0.0535044603745938,1.14392471313477
"Thermal_masked_crop_B15_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B15_D","D","Fagus sylvatica","Q15_Q85",27.4231756063438,27.3742446899414,27.0909614562988,27.9960765838623,0.235915304996267,1727,0.048930916402405,0.905115127563477
"Thermal_masked_crop_B15_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B15_D","D","Fagus sylvatica","IQR_based",27.3575672971921,27.3034954071045,26.5998439788818,27.9960765838623,0.269814514742795,2032,0.0540718900875774,1.39623260498047
"Thermal_masked_crop_T11_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T11_W","W","Abies alba","Q10_Q90",27.331247007901,27.361385345459,26.671070098877,27.9832935333252,0.34220871045472,1541,-0.0301383375580002,1.31222343444824
"Thermal_masked_crop_T11_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T11_W","W","Abies alba","Q5_Q95",27.2929002849872,27.3227958679199,26.489673614502,27.9832935333252,0.371737944925628,1625,-0.0298955829326921,1.49361991882324
"Thermal_masked_crop_T11_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T11_W","W","Abies alba","Q1_Q99",27.2574014336787,27.2841911315918,26.3014659881592,27.9832935333252,0.404234505003435,1692,-0.0267896979131308,1.68182754516602
"Thermal_masked_crop_T11_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T11_W","W","Abies alba","Q15_Q85",27.3675949306422,27.3935317993164,26.7681179046631,27.9832935333252,0.316693397783958,1455,-0.0259368686741581,1.21517562866211
"Thermal_masked_crop_T11_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","T11_W","W","Abies alba","IQR_based",27.2480465082882,27.2841911315918,25.8522891998291,27.9832935333252,0.415772568204202,1706,-0.0361446233036098,2.13100433349609
"Thermal_masked_crop_D43_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D43_D","D","Pseudotsuga menziesii","Q10_Q90",27.7668714864172,27.752908706665,27.4385204315186,28.4871063232422,0.153507603665401,1315,0.0139627797522017,1.04858589172363
"Thermal_masked_crop_D43_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D43_D","D","Pseudotsuga menziesii","Q5_Q95",27.7453655630157,27.7465019226074,27.2777557373047,28.4871063232422,0.175061400194456,1389,-0.00113635959172242,1.2093505859375
"Thermal_masked_crop_D43_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D43_D","D","Pseudotsuga menziesii","Q1_Q99",27.7214762712745,27.7400951385498,27.0200214385986,28.4871063232422,0.208752844052176,1446,-0.0186188672752969,1.46708488464355
"Thermal_masked_crop_D43_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D43_D","D","Pseudotsuga menziesii","Q15_Q85",27.7834753733562,27.7593154907227,27.5156002044678,28.4871063232422,0.14027207570071,1245,0.0241598826335618,0.971506118774414
"Thermal_masked_crop_D43_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D43_D","D","Pseudotsuga menziesii","IQR_based",27.7486678297058,27.7465019226074,27.3034954071045,28.4871063232422,0.171326313275615,1379,0.00216590709838371,1.1836109161377
"Thermal_masked_crop_B44_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B44_W","W","Fagus sylvatica","Q10_Q90",26.8525475967626,26.9038333892822,26.2689819335938,27.1747379302979,0.187251535067099,1954,-0.0512857925196393,0.905755996704102
"Thermal_masked_crop_B44_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B44_W","W","Fagus sylvatica","Q5_Q95",26.81750141852,26.8909149169922,26.1194248199463,27.1747379302979,0.235174331438582,2063,-0.0734134984721386,1.05531311035156
"Thermal_masked_crop_B44_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B44_W","W","Fagus sylvatica","Q1_Q99",26.7843880507003,26.8779964447021,25.7282600402832,27.1747379302979,0.281992663019674,2150,-0.0936083940018051,1.44647789001465
"Thermal_masked_crop_B44_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B44_W","W","Fagus sylvatica","Q15_Q85",26.8826359669281,26.9102916717529,26.4118347167969,27.1747379302979,0.143585080944257,1846,-0.0276557048247916,0.762903213500977
"Thermal_masked_crop_B44_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","B44_W","W","Fagus sylvatica","IQR_based",26.868268092306,26.9102916717529,26.3404331207275,27.1747379302979,0.164631081739262,1900,-0.0420235794468944,0.834304809570312
"Thermal_masked_crop_E1_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","E1_D","D","Quercus robur","Q10_Q90",31.231032013028,31.1760902404785,30.9338264465332,31.7331123352051,0.229203311414803,689,0.0549417725495225,0.799285888671875
"Thermal_masked_crop_E1_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","E1_D","D","Quercus robur","Q5_Q95",31.2144277564761,31.1574745178223,30.8965072631836,31.7331123352051,0.234085840342657,727,0.0569532386538398,0.836605072021484
"Thermal_masked_crop_E1_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","E1_D","D","Quercus robur","Q1_Q99",31.1978257613656,31.1326465606689,30.8529510498047,31.7331123352051,0.239939105729867,764,0.0651792006966971,0.880161285400391
"Thermal_masked_crop_E1_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","E1_D","D","Quercus robur","Q15_Q85",31.2480365676997,31.2071113586426,30.9524803161621,31.7331123352051,0.224394883939693,651,0.0409252090571286,0.780632019042969
"Thermal_masked_crop_E1_D_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","E1_D","D","Quercus robur","IQR_based",31.1969090553861,31.1326465606689,30.8467273712158,31.7331123352051,0.240295018465361,766,0.064262494717191,0.886384963989258
"Thermal_masked_crop_D39_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D39_W","W","Pseudotsuga menziesii","Q10_Q90",30.7737540855946,30.7657871246338,30.528844833374,31.2753257751465,0.168976952223328,779,0.00796696096085014,0.746480941772461
"Thermal_masked_crop_D39_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D39_W","W","Pseudotsuga menziesii","Q5_Q95",30.7539162364616,30.7408695220947,30.5101165771484,31.2753257751465,0.176283141153501,844,0.0130467143668938,0.765209197998047
"Thermal_masked_crop_D39_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D39_W","W","Pseudotsuga menziesii","Q1_Q99",30.7492642491363,30.73464012146,30.5038719177246,31.2753257751465,0.177875828453724,860,0.0146241276763206,0.771453857421875
"Thermal_masked_crop_D39_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D39_W","W","Pseudotsuga menziesii","Q15_Q85",30.7877403990082,30.7844696044922,30.5475692749023,31.2753257751465,0.163320858841159,736,0.0032707945160233,0.727756500244141
"Thermal_masked_crop_D39_W_Green_Dry_Shade.tif",2023-07-18,"Green_Dry","Shade","D39_W","W","Pseudotsuga menziesii","IQR_based",30.7475208189966,30.7284088134766,30.4976291656494,31.2753257751465,0.178483936976879,866,0.0191120055200855,0.77769660949707
